DeviceID,GASMETERID,block_code
56763253,35569642,2003
20379046,,2003
20378384,,2003
20378354,,2003
20378371,40468164,2003
20378353,40474959,2003
20377664,90972085,2003
83770360,90972018,1021
83771792,35568862,1024
83771790,35569309,1024
20393240,,1009
52061775,46335341,2010
31801488,,1022
31801783,46335254,2010
31801733,49768564,2010
52061821,46363632,2010
52061980,,2010
52061813,40490224,2010
55969055,56363896,1022
56504330,92337608,2010
31045039,33466348,4004
31045107,40487834,4004
18038275,54458101,4004
31045121,49768584,4004
31048982,49767264,4004
31045120,56357027,4004
31048977,54363174,4004
31045108,35571055,4004
83770077,,1000
83770074,,1000
31772692,,1000
85116776,,1000
52062216,97064150,2004
18195398,34356154,1016
31801309,33466591,2018
57057478,54356209,2018
29022563,,2018
31801587,56364721,1017
20376926,,1017
31804824,,1016
31045091,,1016
29085453,49761888,2018
29618969,49761831,2018
29085446,46263983,2018
52300919,54356290,1017
11566719,54356251,2018
29925029,90971900,1016
31801751,,2018
20376930,90972017,2021
20379003,46300337,3003
20379676,54457777,3003
20379678,90953574,3003
20377549,56356904,3007
20377526,49767949,3007
338379166,,2000
338379165,,2000
85117289,,2000
85117093,,2000
338379167,,1017
338379164,,1017
85117095,,2000
85117096,,2000
85116790,,2000
85116791,,2000
85117295,,2000
85117294,,2000
29995199,,1009
11209451,,1012
31800969,40468160,1006
18039013,54460502,1007
18039031,54458152,1007
20176511,54457759,1007
18039012,54460430,1007
18019558,56754517,1007
20176519,,1007
20176517,54460404,1007
18039007,54460401,1007
20176512,54356384,1007
31807824,,1006
31807825,40488101,1006
31807822,40475265,1006
31803456,,1007
31802738,40489962,1007
31806362,56356963,1007
31803279,54355650,1007
31806361,46335278,1007
31806022,54460039,1006
31048162,90971619,1006
31048222,90971618,1006
31048161,90971624,1006
31048223,90971625,1006
18204320,,1007
18204316,,1007
31051859,40488486,3003
31051834,40481763,3005
20381062,56361843,3005
20379753,54326968,3005
57533239,40481857,3003
31051835,56355433,3003
83769484,56365803,3003
31051840,56354782,3003
20381095,56355981,3003
31803105,54355481,1032
31803129,46301485,1032
31048310,46335389,1032
31809161,35568666,1032
31805974,49756436,1032
83770146,90972260,3000
31802088,56354658,1032
31803102,92338093,1032
56764340,46282710,1032
83604457,90972232,1009
20393214,90008447,1009
20393188,54458086,1009
31026019,54460515,1009
31019316,54460397,1009
31025985,54443990,1009
31026018,56354083,1009
31019562,54460425,1009
31026117,49767151,1009
31019317,56354960,1009
20393213,49767842,1009
31019557,56354913,1009
20393202,54356405,1009
20393215,54363649,1009
83771776,90008261,1010
52210346,92337562,1010
52210325,90974858,1010
31806171,56356856,3015
31803328,35588873,3015
31802754,54460138,3014
31803458,54458027,3015
31802060,40487884,3014
55971174,40474201,3014
20376053,54460085,3015
31043129,,2001
31116151,,2001
31801510,54356391,2001
31048537,54363215,2001
31116152,46263726,2001
29026560,49756134,2001
31801572,33466501,2001
31116154,46300280,2001
31803167,46262137,2001
31048374,,2001
28013034,46301112,4001
28013035,49755471,4002
29924989,35612726,4002
28013052,46351568,4001
28013037,,4002
28013047,,4002
29926148,46263503,4002
83770479,,1011
83771883,,1002
31802594,,3001
31802595,,3001
31802592,,3001
5827341,35581490,3001
31805781,46302351,3001
20378860,92337579,3001
20376882,,3001
20378855,,3001
30527408,,3001
29339896,54460266,3001
57533261,49761225,3001
83779319,,1009
31048237,,1031
31048240,90971978,1031
31048239,,1031
31043133,35591032,1031
31043037,54457936,1031
31048238,49768024,1031
31032654,46334763,1031
83769512,,1031
31802095,,1031
31043047,40487658,1031
31032655,90972355,1031
57253273,,2014
83770494,,2014
31745245,,2014
31026093,,2014
52395749,90974233,2014
31026111,49761306,2014
57491964,,2014
31026094,54460353,2014
20394553,90971965,2014
20394371,90974244,2014
45237859,,2014
17624571,,2014
64220235,,2014
64225205,,2014
31684201,,2014
31772262,,2014
31745256,,2014
20852944,,2014
16697450,41115544,2014
57501150,,2014
51937690,,2014
20852925,,2014
64577545,,2014
29063806,,2014
20393220,,2014
11964524,,2014
11494319,,2014
64804874,,2014
20394309,,2014
59627579,,2014
29431393,,2014
31772782,,2014
56711399,,2014
31772804,,2014
31772806,90974275,2014
31745236,,2014
31025782,30896676,2014
31025771,54460341,2014
57253297,,2014
56696845,90974271,2014
31025783,,2014
31025770,,2014
56748757,90974274,2014
11797353,46363492,2014
57253313,,2014
83779585,,2010
83779345,,2010
83769610,40474652,1024
83769611,40474541,1024
83769612,40488054,1024
85116728,35567738,1024
83769613,35591523,1024
83769607,40488336,1024
83769603,35590776,1024
83769602,35590945,1024
83769608,40474613,1024
83769609,40489964,1024
83769606,40474650,1024
83769473,,3014
55969093,54460488,3003
31045093,40473973,3003
31043147,54378661,3014
20378214,56356586,3003
56971289,,1012
83771759,,1011
31806423,92337667,2006
20380352,46335077,2006
20376613,35567703,2005
31806447,92338233,2005
20376579,56365682,2013
20377557,46301107,2005
20377540,54460384,2006
20376597,46300547,2013
83769504,97049129,1002
83769502,97048930,1002
83769527,35543962,1002
83769506,97064092,1002
83769503,92338114,1002
31049026,97064166,1002
83769529,90974828,1002
83769505,94746080,1002
83769507,97064120,1002
83769508,92338162,1002
31806507,49756456,1001
56506703,,1001
83769626,90974229,2011
83769665,90974228,2011
83769627,90974095,2011
83769629,54458007,2011
83769662,90971948,2011
83769663,54458140,2011
83769664,,2011
338379464,35568352,2010
338379465,35608072,2010
31802792,46263961,3003
20376829,53717681,3003
20377073,90971821,3003
31802106,,3003
31809168,,3003
31116142,35612258,3003
31116166,35567675,3003
31802793,35612733,3003
20377096,54356407,3003
20377082,97064160,3003
20376840,94746325,3003
31801932,46263682,3003
31802797,49769356,3003
28356512,56355527,3003
28357395,54458026,3003
28356526,54460125,3003
20377094,94746258,3003
20377064,94746343,3003
31044937,,3003
31044938,,3003
31045027,,3003
57533253,92337735,5002
31043154,,5003
31043082,90953601,5003
20376011,94746105,2018
57528151,94746171,2018
85117296,,5005
30525866,56356431,5002
18204344,56354744,5002
57533271,54356314,5002
57533258,92337820,5002
57533237,,5002
20376023,46335192,5001
31806281,46266860,5001
83779282,90009877,5002
83779424,56356517,4005
30726984,,2002
30726978,,2002
31801869,,2002
20176577,,2002
20176491,,2002
20176482,,2002
83769550,,2002
52300787,,2002
20176456,,2002
20176471,,2002
20176489,,2002
20176484,,2002
20176483,,2002
20176487,,2002
11566807,,2002
31043125,91563613,2009
20176488,,2002
20176485,,2002
56294809,,2002
11525103,,2002
11549605,,2002
11571377,,2002
11589980,,2002
31043126,,2002
20176486,,2002
85116851,,1002
85116849,,1002
83779564,33570575,3030
83779623,,1020
20119871,,1009
57531715,,1020
57531750,,1020
57531790,,1020
57531770,,1020
57531751,,1020
57531752,40474671,1020
57553374,49755600,1020
57553377,,1020
52062022,,1003
57531771,,1020
338379466,,2011
338379495,,2011
338379494,,2011
338379493,,2011
338379467,,2011
338379492,,2011
338379488,,2011
31044982,,2006
20381030,56354850,2006
31802623,56356869,2006
31044979,56356307,2006
31029999,56355439,2006
31030032,56357034,2006
31029998,56356792,2006
20380983,56354562,2006
31044981,54460409,2006
31803404,54459960,2006
20380984,56354953,2006
18204405,54460178,2006
18204852,54460374,2006
18204325,54460264,2006
18204862,54459992,2006
18203445,54460198,2006
18204308,56354958,2006
18203444,54457996,2006
18204383,54460505,2006
56999831,90974144,2016
56999830,,2016
52061630,49746987,2016
52062033,49746982,2016
31800868,90972249,2016
20379670,90972241,2016
20379671,90971926,2016
52062044,,2016
52062018,90971784,2016
52062031,46335339,2016
31803363,,2016
31806160,,2016
52062049,54460252,2016
52062036,56351929,2016
20376943,33418814,3014
20377736,35568645,3014
52062016,46301865,2016
31048917,90971833,2016
52061779,54355686,2016
31045100,40474703,2016
31045047,40472316,2016
31803325,56364792,2016
31803326,46263586,2016
31803308,56356712,2016
31803307,,2016
85116933,,2016
31045057,,2016
52061988,35568185,2016
52061634,35609121,2016
20377742,94746290,3014
30525942,90972072,2016
83779438,56754561,2014
83770273,,1020
83769580,,2000
83769579,,2000
83779434,35051797,2033
57491962,,2003
18229254,,2003
18229296,,2003
57580289,,2003
18229307,,2003
20393163,,2003
20393103,,2003
18229290,,2003
20394864,,2003
18229285,,2003
18229266,,2003
18229256,,2003
18229242,,2003
18229270,,2003
18229261,,2003
18229313,,2003
18229272,,2003
20393149,,2003
18229274,,2003
18229298,,2003
52221978,,2003
18229258,,2003
18229265,,2003
18229284,,2003
18229299,,2003
57580318,,2003
20393085,,2003
18229303,,2003
20393150,,2003
20394868,,2003
18229276,,2003
18229302,,2003
52221982,,2003
20393485,,2003
18229267,,2003
20393304,,2003
18229264,,2003
20393439,,2003
83779617,,2003
18229283,,2003
18229287,,2003
57491481,,2003
57491460,,2003
18229253,,2003
52177841,,2003
18229315,,2003
18229293,,2003
18229262,,2003
20393189,,2003
20394955,,2003
18229291,,2003
18229244,,2003
18229260,,2003
20393323,,2003
20393440,,2003
20393322,,2003
18229286,,2003
18229282,,2003
18229314,,2003
18229263,,2003
18229306,,2003
18229275,,2003
20393098,,2003
18229304,,2003
18229252,,2003
18229257,,2003
18229243,,2003
52221977,,2003
18229301,,2003
18229312,,2003
18229255,,2003
20393402,,2003
20393408,,2003
18229259,,2003
57491482,,2003
18229251,,2003
18229305,,2003
57491474,,2003
18229273,,2003
18229271,,2003
20393438,,2003
18229292,,2003
20393484,,2003
18229269,,2003
20393299,,2003
18229295,,2003
18229308,,2003
18081702,,2003
18229268,,2003
52221979,,2003
20393442,,2003
18229310,,2003
52298103,,1012
83771914,,1009
18195624,,4009
18038995,,2007
18039003,,4009
18038994,,4009
18039000,,4009
18195623,,2007
18038993,,2007
18038998,,2007
18038992,,4009
83771831,,1000
69525003,,1000
20380308,54460218,1005
31049040,40475263,1005
20380299,54458085,1005
28013116,,1005
28013107,,1005
28013102,,1005
28013092,,1005
28013114,,1005
28013109,,1005
28013110,,1005
31049021,40476621,1005
31049025,40474870,1005
31048255,,1005
31048125,,1005
31050281,54460100,1005
31049041,54460388,1005
18195430,92337656,1014
18195419,90972426,1014
18195433,94746194,1014
31806054,90971964,1014
31801619,90974945,1014
31048220,,1014
31032660,,1014
31032667,,1014
31048500,,1014
31048486,,1014
31048772,35592997,1014
31032675,54458160,1014
31032673,,1014
31032674,54458022,1014
83769458,33418238,1014
31048501,40474136,1014
56764327,40474525,1014
31032661,54457929,1014
31032662,,1014
31034010,56364900,3027
56764653,92337991,3027
31042062,49747324,3027
31804404,,3028
20377712,90975012,3028
31804407,,3028
83771655,91563635,2017
31048940,46351167,2002
56976611,40488463,2002
20377093,54460403,2002
20377066,54388176,2002
30129184,54460232,2002
31807821,49761090,2002
20377068,49755591,2002
31048780,49768208,2002
83769455,49764162,2002
20377085,,2002
57554322,40474030,3017
31807831,35567564,3017
31805842,35568776,3017
31045126,40488391,3017
31045127,35568223,3017
31045128,35567681,3017
52061731,92351650,3017
31049047,54355673,3017
31048979,54363617,3017
31805083,35568139,3017
31800953,,3017
31801644,97064108,3017
52300906,56356041,3017
31804866,46301994,3017
31800962,,3017
52300946,56354156,3017
57553342,,3017
52061742,90972052,3017
52061950,54363201,3017
52300916,92338210,3017
18198273,,2006
18204843,,2006
18204441,56356154,2006
56042099,34356284,1003
83779478,91563630,3008
83770302,40484418,4004
83770303,54460446,4004
83770270,54363529,4004
83770305,56356098,4004
83770304,56356763,4004
84260150,,1003
84260151,49755692,1003
84260251,54458034,1003
84260149,90974087,1003
84260167,49755830,1003
84260166,56356986,1003
84260248,49767445,1003
84260148,54363651,1003
84260165,54362810,1003
20868427,,1004
20868426,90953576,1004
20868425,56356138,1004
56696654,56356096,1004
20868495,54460131,1004
31772674,54460348,1004
20868466,,1004
31773073,46301479,1004
31773074,49756014,1004
31773075,49756220,1004
57491472,,1004
57580302,49756296,1004
57580270,56361529,1004
57580258,54363188,1004
30696758,94746204,1003
31772779,94746410,1003
84260196,40489965,4004
84260199,40476606,4004
85117250,,4004
85117401,35568899,4004
84260198,40488288,4004
85117402,40488040,4004
85117403,40490275,4004
84260197,40474884,4004
85117404,40475273,4004
20868432,46335084,1003
52177749,40475214,1003
31804923,,4006
31804921,54458096,4006
20377536,54363172,4006
20376595,,4006
31800116,,4007
31804945,,4006
31804968,,4006
18039046,56355478,4007
31744855,49768554,4007
31744854,,4007
31744853,54443967,4007
18039265,40481817,4006
18039278,54459990,4006
31809067,49769512,4007
31801272,,4006
56504361,49768563,4007
31048959,,3009
30848594,56356589,3008
20379643,46263511,3007
31048970,56356946,3011
31805108,33418504,3008
31801894,54356381,3011
52300850,,3007
31048971,,3009
31048952,35569579,3009
30978880,40488450,3008
31803154,49756319,3002
52061619,40483154,3002
52061645,49755902,3002
31806049,54472138,3002
31803155,90974844,3002
57529728,49761184,3002
31803150,40473983,3002
83769789,,3002
57529719,40488027,3002
52300888,49756007,3002
52061633,49756270,3002
20376047,34356345,3002
11672004,34356200,3002
57528833,49768679,3002
83769518,,2000
55968264,34356293,1000
31801986,49767662,1000
31801987,56354802,1000
20377655,46263996,1000
20377634,,1000
20377026,,1000
20377025,,1000
20377027,92338095,1000
5827447,49747594,1000
5827411,40488213,1000
5827483,,1000
31800995,92337699,1000
31800982,90975003,1000
55969073,,1000
52173886,46300754,2008
52210851,40474721,2008
11209466,,2008
83771669,40488269,2008
52173871,56754512,2008
83771755,,2008
83771929,41120045,2008
52173882,46300839,2008
52173869,,2008
52173904,,2008
52173887,92351727,2008
52173868,40474187,2008
83771687,56754546,1034
56976425,40487963,4004
20378336,40473779,4004
20176573,56356011,4004
20379707,49767778,4004
20379703,,4004
20380993,54457927,4004
57554323,90974267,4004
20378315,54460364,4004
20378295,40474197,4004
31804245,56812722,3015
52061960,54460393,3015
31042033,46335170,3014
31042035,35568321,3015
30346695,49755582,3003
30697115,49767757,3003
30696734,49767744,3003
57580277,33400500,3003
30350089,,3003
57253309,54356374,3003
31772668,49767719,3003
30696803,49767791,3003
20385215,54356203,3003
30350074,49767723,3003
83779641,90974754,3002
83779365,,3002
20868430,,3002
83771865,49747325,1006
26878945,,1016
83779402,,1016
83779593,,1002
57533229,,2003
31801879,,2000
83779403,,1031
31804201,40488246,3014
31802761,90974854,3014
18198224,46224454,2006
18204893,40474233,2006
18203852,35569294,2006
18203736,,2006
18204909,92351604,2006
18204908,,2006
18203847,94746085,1001
18204201,33466492,1001
84259936,,1002
84259935,49746518,1002
84260015,54460257,1002
85116774,54458023,1002
84260016,54460207,1002
84260014,,1002
84259886,56356003,1002
84259889,56354085,1002
84259912,54356363,1002
84259911,54460017,1002
84259888,,1002
84259887,,1002
20379620,49755754,1003
20379588,49755740,1003
20376697,49755771,1003
20376722,33419461,1003
20379587,49755747,1003
20376709,40489070,1003
20379585,90114187,1003
31034098,56354772,1003
31043106,56356862,1003
31034103,49755244,1003
31034097,54458156,1003
31034104,56354795,1003
31049035,54458062,1003
20377072,46263611,1003
31049036,,1003
20377698,49755759,1003
20377088,49755541,1003
20376056,35564596,1003
20379582,,1003
20379572,54363584,1003
20377778,54356436,1003
20379580,49755788,1003
83769723,,1002
83770188,,1000
83769543,40483132,1002
83769544,,1002
31803275,,1002
83770162,97064194,1002
18195915,40472388,3003
31802115,33419183,1025
31804031,40474274,3003
31804069,92337577,1025
18195907,56354830,3003
20379089,40474654,3003
31804032,92337559,1025
83779453,56754523,2014
83779469,35051602,1019
11850803,35609046,2025
20393239,46335246,2024
20376615,33418949,3028
31045031,,2010
31045111,54356228,2010
31806164,92337581,3030
31045110,,2010
31804864,,3030
20376616,,2010
31802589,40487992,2008
31804865,,3030
31045032,46302360,3030
20379009,,1004
20379770,46263958,1003
20378249,40473889,1004
31804206,,1004
31801789,,1004
20379768,90972278,1004
31044995,54356387,1004
52303539,40489022,1003
30727185,40489052,1003
20379771,92351557,1004
31801483,56364392,1004
18204440,94746355,1004
20868452,,3003
20336864,,3003
83779374,,2014
20376969,40474080,1011
31803300,90971674,1011
20377577,56356623,1011
31803288,56354714,1012
56504318,92337611,1011
31803301,54355471,1012
57528267,33466003,1011
20377721,,4006
31801197,54458134,4006
20378402,34356153,4006
20377715,35590923,4007
20377725,35564257,4007
20378416,35588194,4007
20378400,90972031,4007
31049942,,4007
31049946,,4007
20378415,49763685,4006
20377729,56354175,4007
20377711,,4007
20377692,35612198,4007
20377716,35582072,4007
20377735,40473929,4006
20377722,,4006
31801946,35563409,4007
31049945,56354539,4006
20875703,49746600,2021
18198227,,1014
18204415,40474303,1014
31744866,49762532,1014
31744867,,1014
18204361,90953452,1010
18204333,,1010
18204414,54356261,1014
